id,title,uri,availability,categories,productId,price,average_rating,review_count,products_details
GGOEGALB102513,Womens Google Black Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Black+Tee,OUT_OF_STOCK,[Apparel],21773,28600,3.1,797,"""장점 : 부드럽고 가벼운 착용감\n단점 : 일반 티셔츠에 비해 다소 높은 가격\n특성 : 100% 빗질 링 스펀 면 소재"""
GGOEGAYH135916,Google Youth Badge Tee Olive,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+Badge+Tee+Olive,OUT_OF_STOCK,[Apparel],30277,31200,5.0,574,"""장점 : 부드럽고 편안한 착용감\n단점 : 단조로운 디자인\n특성 : 100% 면 소재"""
GGOEAAYL130312,Android Pocket Youth Tee Navy,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Youth+Tee+Navy,OUT_OF_STOCK,[Apparel],32996,32500,3.2,652,"""장점 : 매우 부드러운 재질입니다.\n단점 : 장식 부분은 다림질할 수 없습니다.\n특성 : 주머니에서 안드로이드 로고가 살짝 보이는 디자인입니다."""
GGOEGAYB113013,Google Youth FC Tee Charcoal,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Tee+Charcoal,OUT_OF_STOCK,[Apparel],24290,32500,3.4,343,"""장점 : 100% 면 소재로 편안하고 부드러운 착용감을 제공합니다.\n단점 : 단일 색상(차콜)으로만 제공되어 선택의 폭이 좁습니다.\n특성 : Google FC 로고가 스크린 프린트된 청소년용 티셔츠입니다."""
GGOEGALJ140313,Google NYC Campus Ladies Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+NYC+Campus+Ladies+Tee,OUT_OF_STOCK,[Apparel],21860,32500,3.3,715,"""장점 : 부드럽고 편안한 착용감 (100% 코마사 링스펀 면 소재)\n단점 : 단일 색상 (Heather Grey)으로 선택의 폭이 좁음\n특성 : Google NYC Campus 로고가 스크린 프린트되어 있음"""
GGOEGALL144016,Google Boulder Campus Ladies Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Boulder+Campus+Ladies+Tee,OUT_OF_STOCK,[Apparel],38927,32500,3.7,415,"""장점 : 매우 부드러운 착용감\n단점 : 구글 볼더 캠퍼스에 특화된 디자인으로 범용성이 낮음\n특성 : 폴리에스터, 면, 레이온 혼방의 트라이 블렌드 소재"""
GGOEGALL147013,Google SF Campus Ladies Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+SF+Campus+Ladies+Tee,OUT_OF_STOCK,[Apparel],38751,32500,3.6,227,"""장점 : 100% 유기농 면 소재로 제작되어 부드럽고 편안한 착용감을 제공합니다.\n단점 : 구글 SF 캠퍼스 로고가 있어 특정 브랜드 선호도가 없는 경우 디자인이 한정적일 수 있습니다.\n특성 : 구글 SF 캠퍼스 로고가 새겨진 클래식 크루넥 디자인의 여성용 티셔츠입니다."""
GGOEGALC153217,Google Mountain View Campus Ladies Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Mountain+View+Campus+Ladies+Tee,OUT_OF_STOCK,[Apparel],33560,32500,3.6,933,"""장점 : 부드럽고 가벼운 100% 링스펀 코튼 소재로 편안한 착용감을 제공합니다.\n단점 : 단일 색상(헤더 그레이)만 제공되어 선택의 폭이 좁습니다.\n특성 : 구글 마운틴 뷰 캠퍼스 그래픽이 전면에 인쇄된 여성용 크루넥 티셔츠입니다."""
GGOEGAAQ117717,Google Striped Tank,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Striped+Tank,OUT_OF_STOCK,[Apparel],29175,37700,3.0,805,"""장점 : 100% 면 소재로 제작되어 편안하고 시원합니다.\n단점 : 100% 면 소재 특성상 구김이 잘 가거나 건조가 느릴 수 있습니다.\n특성 : 클래식한 스트라이프 패턴 디자인입니다."""
GGOECAEB165413,Google Cloud Carhartt Crew Sweatshirt,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Cloud+Unisex+Carhartt+Crew+Sweatshirt,OUT_OF_STOCK,[Apparel],49279,39000,4.7,259,"""장점 : 땀 흡수, 냄새 방지, 얼룩 제거 등 뛰어난 기능성을 제공합니다.\n단점 : 특정 브랜드(Google Cloud) 로고로 인해 범용성이 제한될 수 있습니다.\n특성 : Carhartt의 내구성과 기능성 기술(Force®, FastDry®, Stain Breaker®)이 적용된 Google Cloud 브랜드의 유니섹스 스웨트셔츠입니다."""
GGOEGHPJ107510,Google Tracking Hat,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Tracking+Hat,OUT_OF_STOCK,[Apparel],44076,41600,3.9,817,"""장점 : 조절 가능한 뒷면 잠금장치로 다양한 머리 크기에 맞게 착용 가능합니다.\n단점 : 부분 세척만 가능하여 관리가 번거로울 수 있습니다.\n특성 : 전면에 구글 로고가 자수로 새겨진 검은색 야구 모자입니다."""
GGOEGADB096215,Google Mens Microfleece Jacket Black,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mens+Microfleece+Jacket+Black,OUT_OF_STOCK,[Apparel],44016,97500,4.4,625,"""장점 : 따뜻하고 편안함\n단점 : 색상 선택의 폭이 좁음 (현재 검정색만 제공)\n특성 : 100% 폴리에스터 마이크로플리스 소재"""
GGOEGDWJ141799,Google Camp Mug Gray,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Google+Camp+Mug+Gray,OUT_OF_STOCK,[Drinkware],33353,16900,4.6,300,"""장점 : 내구성이 뛰어난 에나멜 소재로 제작되어 야외 활동에 적합하며, 클래식한 디자인으로 다양한 상황에서 활용하기 좋습니다.\n단점 : 손세척을 권장하며 전자레인지 사용이 불가능하여 관리에 제약이 있습니다.\n특성 : 12온스 용량의 회색 에나멜 머그로, 한쪽 면에 구글 로고가 새겨져 있습니다."""
GGOEGDHH170499,Google Sea Glass Bottle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Google+Sea+Glass+Bottle,OUT_OF_STOCK,[Drinkware],46045,35100,3.5,834,"""장점 : 지속 가능한 재료로 만들어진 친환경적인 제품입니다.\n단점 : 대나무 뚜껑은 손세척이 필요하여 관리가 번거로울 수 있습니다.\n특성 : 붕규산 유리 본체, 보호용 실리콘 슬리브, 대나무 뚜껑으로 구성되어 있습니다."""
GGCOGCBA164499,Google Knit Blanket,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Google+Knit+Blanket,OUT_OF_STOCK,[Accessories],45619,0,4.5,795,"""장점 : 100% 면 소재로 부드럽고 포근함\n단점 : 상대적으로 높은 가격\n특성 : 구글 로고가 새겨진 100% 면 니트 담요"""
GGOEAFBJ109199,Android Ornament Green,https://shop.googlemerchandisestore.com/Google+Redesign/Fun/Android+Ornament+Green,OUT_OF_STOCK,[Accessories],28995,20800,4.7,582,"""장점 : 내구성이 뛰어난 레진 소재로 오래 사용할 수 있습니다.\n단점 : 장식용 외의 다른 기능이 없어 활용도가 제한적입니다.\n특성 : 안드로이드 로봇 마스코트 모양의 장식용품입니다."""
GGOEGCBA135199,Google Picnic Blanket Green,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Picnic+Blanket+Green,OUT_OF_STOCK,[Accessories],21406,39000,4.1,576,"""장점 : 친환경 소재 (100% 재활용 폴리에스터 사용)\n단점 : 세탁의 불편함 (부분 세척만 가능하며 기계 세탁 불가)\n특성 : 휴대성 및 방수 기능 (접어서 보관 가능하며 방수 처리된 뒷면)"""
GGOEGOAH090199,Google Light Pen Green,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Light+Up+Pen+Green,IN_STOCK,[Office],41129,3900,3.6,599,"""장점 : 빛나는 Google 로고로 개성을 표현하고 어두운 곳에서도 필기가 용이함.\n단점 : 배터리가 필요하며 주기적인 교체가 필요할 수 있음.\n특성 : 펜 상단의 Google 로고가 빛나는 기능이 있음."""
GGOEAOLL130799,Android Iconic Notebook,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Android+Iconic+Notebook,IN_STOCK,[Office],33981,22100,3.6,317,"""장점 : 안드로이드 로고 디자인과 펜 루프, 끈 잠금 등 편리한 기능들이 결합되어 있습니다.\n단점 : 내부 용지가 줄이 쳐진 80매로 한정되어 있어, 다양한 용지 형태나 추가적인 용량 확장이 어렵습니다.\n특성 : PU 가죽 커버에 안드로이드 로고가 양각으로 새겨져 있으며, 펜 루프와 끈 잠금 기능이 있습니다."""
GGOEGOLJ137999,Google Felt Refillable Journal,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Felt+Refillable+Journal,IN_STOCK,[Office],26200,36400,3.7,101,"""장점 : 재활용 소재(PET 플라스틱 병)로 제작되어 친환경적이며, 리필이 가능하여 지속적으로 사용할 수 있습니다.\n단점 : 펠트 커버의 특성상 오염에 취약할 수 있으며, 부분 세척만 가능합니다.\n특성 : 재활용 PET 펠트 커버와 FSC 인증 용지로 구성된 리필형 저널입니다."""
GGOEGHGH124899,Google Clear Framed Blue Shades,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Clear+Framed+Blue+Shades,IN_STOCK,[Apparel],34447,6500,4.2,253,"""장점 : UV400 보호 기능으로 눈을 보호합니다.\n단점 : 원 사이즈(One size fits most)로 모든 착용자에게 적합하지 않을 수 있습니다.\n특성 : 투명 프레임과 파란색 렌즈, 측면에 Google 로고가 있습니다."""
GGOEAAWQ130052,Android Pocket Onesie White,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Onesie+White,IN_STOCK,[Apparel],26687,28600,4.7,946,"""장점 : 100% 유기농 면 소재로 부드럽고 통기성이 좋으며 아기 피부에 순함.\n단점 : 색상 옵션이 흰색 하나뿐임.\n특성 : 앞주머니에서 안드로이드 로봇이 튀어나오는 디자인."""
GGOEAAXL129929,Android Pocket Toddler Tee Navy,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Toddler+Tee+Navy,IN_STOCK,[Apparel],26172,29900,3.4,955,"""장점 : 슈퍼 소프트한 촉감\n단점 : 가격이 다소 높을 수 있음\n특성 : 안드로이드 로봇이 주머니에서 빼꼼히 보이는 독특한 디자인"""
GGOEGAXQ134655,Google Toddler Tee White V2,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Toddler+Tee+White,IN_STOCK,[Apparel],30572,31200,3.6,355,"""장점 : 부드럽고 편안한 착용감 (100% 빗질 링스펀 면 저지 소재로 제작되어 부드럽고 하루 종일 편안함)\n단점 : 단일 색상 (흰색)\n특성 : 전면에 아이코닉한 Google 로고가 스크린 프린트되어 있음"""
GGOEGAWB113546,Google Infant Charcoal Onesie,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Infant+Charcoal+Onesie,IN_STOCK,[Apparel],30432,32500,4.9,272,"""장점 : 부드럽고 편안함 (100% 빗질 링스펀 면으로 제작되어 부드럽고 편안함)\n단점 : 색상 선택지가 제한적임 (단일 차콜 색상만 제공)\n특성 : 전면에 Google 로고가 스크린 프린트되어 있음"""
GGOEGAYQ118016,Youth Jumbo Print Tee White,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+Jumbo+Print+Tee+White,IN_STOCK,[Apparel],31295,32500,3.5,432,"""장점 : 100% 면 소재로 제작되어 편안하고 통기성이 좋음.\n단점 : 흰색이라 오염에 취약하며 관리에 주의가 필요함.\n특성 : 전면에 구글 로고가 크게 인쇄된 클래식 핏 티셔츠."""
GGOEGAYC118314,Google Kids Playful Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Kids+Playful+Tee,IN_STOCK,[Apparel],22316,32500,4.8,326,"""장점 : 부드럽고 편안하며 내구성이 좋음 (100% 면 소재)\n단점 : 가격이 다소 비쌀 수 있음\n특성 : 아이들을 위한 디자인으로 선명한 구글 로고가 프린트되어 있음"""
GGOEGAWH126847,Stan and Friends 2019 Onesie,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Stan+and+Friends+Onesie+Green,IN_STOCK,[Apparel],20975,32500,5.0,981,"""장점 : 100% 유기농 면 소재로 제작되어 아기 피부에 부드럽고 편안함을 제공합니다.\n단점 : 디자인(스탠과 친구들 캐릭터)과 색상(초록색)이 한정적입니다.\n특성 : 랩 숄더 넥라인과 하단 스냅 클로저가 있어 아기를 쉽게 입히고 기저귀를 교체할 수 있는 바디수트입니다."""
GGOEGAWH126846,Stan and Friends 2019 Onesie,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Stan+and+Friends+Onesie+Green,IN_STOCK,[Apparel],44660,32500,3.8,952,"""장점 : 100% 유기농 면 소재로 아기 피부에 부드럽고 친환경적입니다.\n단점 : 아기 옷치고는 다소 높은 가격대일 수 있습니다.\n특성 : 100% 유기농 면 소재의 초록색 바디수트로, 스탠과 친구들 캐릭터가 디자인되어 있습니다."""
GGOEGAXN127229,Google Beekeepers 2019 Toddler Tee Pink,https://shop.googlemerchandisestore.com/Google+Redesign/ApparelGoogle+Beekeepers+Toddler+Tee+Pink,IN_STOCK,[Apparel],22292,32500,3.2,436,"""장점 : 100% 면 소재로 제작되어 부드럽고 편안합니다.\n단점 : 현재 핑크색상만 제공되어 색상 선택의 폭이 좁습니다.\n특성 : 전면에 'Google Beekeepers' 그래픽 디자인이 있습니다."""
GGOEGALJ141113,Google Chicago Campus Ladies Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Chicago+Campus+Ladies+Tee,IN_STOCK,[Apparel],23326,32500,3.0,579,"""장점 : 편안하고 부드러운 착용감 (100% 빗질 링 스펀 면 소재 사용)\n단점 : 단조로운 디자인 및 색상 선택지 (헤더 그레이 단일 색상, 특정 로고)\n특성 : 여성용 핏으로 디자인된 구글 시카고 캠퍼스 로고 티셔츠"""
GGOEGALL144014,Google Boulder Campus Ladies Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Boulder+Campus+Ladies+Tee,IN_STOCK,[Apparel],49592,32500,3.0,501,"""장점 : 매우 부드러운 촉감과 편안한 착용감\n단점 : 단일 색상(라이트 블루)과 특정 로고 디자인으로 선택의 폭이 좁음\n특성 : 100% 빗질 링스펀 면 소재의 여성용 클래식 크루넥 반팔 티셔츠"""
GGOEGALL144017,Google Boulder Campus Ladies Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Boulder+Campus+Ladies+Tee,IN_STOCK,[Apparel],48235,32500,3.4,669,"""장점 : 부드러운 재질 (Super soft tee)\n단점 : 제한적인 색상 (현재 헤더 블루 한 가지 색상만 제공)\n특성 : 100% 코마사 링스펀 면 소재 (100% combed ringspun cotton)"""
GGOEGALJ148113,Google PNW Campus Ladies Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+PNW+Campus+Ladies+Tee,IN_STOCK,[Apparel],37260,32500,3.6,993,"""장점 : 부드러운 착용감과 고급 면 소재(100% 코마사 링스펀 면)로 일상복으로 활용하기 좋습니다.\n단점 : 단일 색상(헤더 그레이)과 특정 로고 디자인으로 선택의 폭이 좁습니다.\n특성 : 전면에 'Google PNW Campus' 로고가 새겨진 여성용 티셔츠입니다."""
GGOEGALJ149313,Google Kirkland Campus Ladies Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Kirkland+Campus+Ladies+Tee,IN_STOCK,[Apparel],22648,32500,4.8,592,"""장점 : 슈퍼 소프트한 착용감\n단점 : 색상 및 디자인 선택의 폭이 제한적 (헤더 그레이 색상 및 특정 캠퍼스 디자인)\n특성 : 100% 빗질 링스펀 면 소재"""
GGOEGALC153315,Google Sunnyvale Campus Ladies Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Sunnyvale+Campus+Ladies+Tee,IN_STOCK,[Apparel],48581,32500,4.1,285,"""장점 : 부드럽고 편안한 착용감\n단점 : 일반 티셔츠에 비해 높은 가격\n특성 : 100% 빗질 링 스펀 면 소재 (100% combed ring-spun cotton)"""
GGOEGALJ168717,Google Campus Women's Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Campus+Womens+Tee,IN_STOCK,[Apparel],40188,32500,5.0,428,"""장점 : 부드럽고 편안한 착용감\n단점 : 단일 색상(흰색)으로만 제공됨\n특성 : 100% 빗질 링스펀 면 소재"""
GGOEGALJ168716,Google Campus Women's Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Campus+Womens+Tee,IN_STOCK,[Apparel],41488,32500,4.8,965,"""장점 : 부드럽고 편안하다\n단점 : 세탁 및 건조 시 특정 관리가 필요하다\n특성 : 100% 빗질 링스펀 면으로 제작되었다"""
GGOEGAYB113114,Google Youth FC Longsleeve Charcoal,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+FC+Longsleeve+Charcoal,IN_STOCK,[Apparel],42118,39000,5.0,972,"""장점 : 100% 면 소재로 부드럽고 편안한 착용감을 제공합니다.\n단점 : 청소년용(Youth sizing)으로 성인에게는 적합하지 않습니다.\n특성 : 전면에 Google FC 그래픽, 후면에 Google 로고가 있는 차콜색 긴팔 티셔츠입니다."""
GGOEGAXB113613,Google Toddler FC Zip Hoodie,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Toddler+FC+Zip+Hoodie,IN_STOCK,[Apparel],27815,45500,3.8,984,"""장점 : 부드러운 면/폴리 혼방 소재로 아이가 편안하고 따뜻하게 입을 수 있습니다.\n단점 : 유아용 후드티치고는 가격이 다소 높을 수 있습니다.\n특성 : 풀 지퍼 여밈, 캥거루 주머니, 골지 소맷단 및 허리 밴드가 특징인 구글 로고 후드티입니다."""
GGOEGDWM145899,Google LA Campus Mug,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+LA+Campus+Mug,IN_STOCK,[Drinkware],31072,15600,4.8,848,"""장점 : 식기세척기 및 전자레인지 사용이 가능하여 관리가 편리함\n단점 : 단순한 기능의 머그컵임에도 불구하고 가격이 다소 높을 수 있음\n특성 : 11온스 용량의 세라믹 머그컵으로, LA 디자인과 Google 로고가 새겨져 있음"""
GGOEGDWD108799,Google Camp Mug Ivory,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Camp+Mug+Ivory,IN_STOCK,[Drinkware],37999,16900,4.2,304,"""장점 : 내구성이 뛰어나다\n단점 : 전자레인지 사용이 불가능하다\n특성 : 법랑 코팅 강철 재질이다"""
GGOEGDWH162399,Google Land & Sea Mug,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Land+and+Sea+Mug+LS,IN_STOCK,[Drinkware],27206,22100,4.3,747,"""장점 : 식기세척기 및 전자레인지 사용이 가능하여 편리합니다.\n단점 : 세라믹 재질이라 떨어뜨리면 깨질 수 있습니다.\n특성 : 지구의 아름다움에서 영감을 받은 독특한 'Land and Sea' 디자인이 특징입니다."""
GGOEGDHJ140199,Google NYC Campus Bottle,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+NYC+Campus+Bottle,IN_STOCK,[Drinkware],24209,26000,4.8,981,"""장점 : 이중벽 진공 단열로 음료를 12시간 뜨겁게, 24시간 차갑게 유지합니다.\n단점 : 손세척이 권장되어 식기세척기 사용이 불가합니다.\n특성 : 내구성이 뛰어난 스테인리스 스틸 재질로 제작되었습니다."""
GGOEGDHJ140999,Google Chicago Campus Bottle,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Chicago+Campus+Bottle,IN_STOCK,[Drinkware],21301,26000,3.3,764,"""장점 : 세련된 디자인과 휴대용 손잡이로 편리하게 사용 가능\n단점 : 손세척만 가능하여 관리가 번거로움\n특성 : 20oz 용량의 스테인리스 스틸 재질 물병"""
GGOEGCBR138899,Google Map's Pin,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Maps+Pin,IN_STOCK,[Accessories],42393,9100,4.0,134,"""장점 : 구글 맵스에 대한 애정을 표현하고 개성을 드러낼 수 있습니다.\n단점 : 실용적인 기능 없이 장식용으로만 사용됩니다.\n특성 : 구글 맵스의 상징적인 위치 핀 디자인을 재현했습니다."""
GGOEGCKC152399,Google Sunnyvale Campus Sticker,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Sunnyvale+Campus+Sticker,IN_STOCK,[Accessories],20664,2600,5.0,768,"""00000000000000000000000000000000000000000000000000000000000000000000000000000"""
GGOEGKNR166699,Google Soft Frisbee Red,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Soft+Frisbee+Red,IN_STOCK,[Accessories],36181,6500,4.3,132,"""장점 : 부드럽고 유연하여 던지고 잡기 쉽습니다.\n단점 : 부분 세척(Spot clean)만 가능합니다.\n특성 : 네오프렌(Neoprene) 소재로 제작되었습니다."""
GGOEGCBB139999,Google NYC Campus Lapel Pin,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+NYC+Campus+Lapel+Pin,IN_STOCK,[Accessories],39791,7800,3.6,369,"""장점 : 고품질 재료(에나멜, 내구성 있는 금속)로 제작되어 오래 사용 가능합니다.\n단점 : 순수 장식용으로, 기능적인 용도가 제한적입니다.\n특성 : 구글 NYC 캠퍼스 건물을 형상화한 디자인의 장식용 핀입니다."""
GGCOGDWD167899,Camp Charleston Mug,https://shop.googlemerchandisestore.com/Google+Redesign/Camp+Charleston/Camp+Charleston+Mug,IN_STOCK,[Accessories],42891,15600,4.2,245,"""장점 : 내구성이 좋은 세라믹 재질로 전자레인지 및 식기세척기 사용이 가능하여 편리합니다.\n단점 : 단일 색상(흰색)과 단일 용량(11oz)으로 선택의 폭이 좁습니다.\n특성 : 11oz 용량의 흰색 세라믹 머그컵으로, 생동감 있는 'Camp Charleston' 그래픽이 인쇄되어 있습니다."""
GGOEGCBA169999,Google New York Campus Patch Set,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+New+York+Campus+Patch+Set,IN_STOCK,[Accessories],45806,20800,4.7,538,"""장점 : 간편한 부착 (다리미 부착 방식)\n단점 : 영구적인 부착이 아닐 수 있음 (다리미 부착 방식의 특성상 시간이 지나거나 세탁 시 떨어질 가능성)\n특성 : 구글 뉴욕 캠퍼스 테마의 자수 패치 세트"""
GGOEGBJB099799,Google Packable Bag Black,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Packable+Bag+Black,OUT_OF_STOCK,[Bags],42206,26000,4.4,179,"""장점 : 언제 어디서든 간편하게 휴대하고 사용할 수 있습니다.\n단점 : 내부 수납 공간이 단순하여 물품을 체계적으로 정리하기 어려울 수 있습니다.\n특성 : 자체 파우치에 접어 보관할 수 있는 접이식 디자인입니다."""
GGCOGAPH157499,Google Land & Sea Cotton Cap,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Land+and+Sea+Cotton+Cap,OUT_OF_STOCK,[Apparel],25412,22100,3.7,420,"""장점 : 편안하고 조절 가능한 착용감\n단점 : 부분 세척만 가능하여 관리가 번거로움\n특성 : 클래식한 디자인과 100% 면 소재"""
GGOEYALQ091913,YouTube Women's Favorite Tee White,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Youtube+Favorite+Tee+White,OUT_OF_STOCK,[Apparel],40288,28600,5.0,451,"""장점 : 부드럽고 편안함\n단점 : 단일 색상 및 디자인\n특성 : 100% 빗질 링스펀 면 소재"""
GGOEGALB109915,Google Women's Tee F/C Black,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Tee+FC+Black,OUT_OF_STOCK,[Apparel],22179,28600,3.1,654,"""장점 : 부드럽고 편안한 착용감 (100% 빗질 링스펀 면 소재)\n단점 : 단조로운 색상 선택 (검정색만 제공)\n특성 : 전면에 구글 로고가 인쇄되어 있음"""
GGOEGALB109913,Google Women's Tee F/C Black,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Tee+FC+Black,OUT_OF_STOCK,[Apparel],40524,28600,3.9,600,"""장점 : 부드럽고 편안한 착용감 (100% 코마사 링스펀 면 소재)\n단점 : 일반 티셔츠에 비해 가격이 다소 높을 수 있음\n특성 : 전면에 구글 로고가 새겨진 여성용 블랙 티셔츠"""
GGOEGALQ162616,Google 5k Run 2020 Women's Tee,https://shop.googlemerchandisestore.com/Google+Redesign/5k+run/Google+5K+Run+2020+Womens+Tee,OUT_OF_STOCK,[Apparel],49146,28600,3.9,630,"""장점 : 100% 면 소재로 부드럽고 편안하며, 달리기나 일상복으로 모두 활용할 수 있습니다.\n단점 : 2020년 구글 5K 런 이벤트 전용 제품이라 특정 시기에 한정된 느낌을 줄 수 있습니다.\n특성 : 앞면에 Google 5K Run 로고, 뒷면에 작은 Google 로고가 있는 여성용 티셔츠입니다."""
GGOEGAXH135730,Google Toddler Hero Tee Olive,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Toddler+Hero+Tee+Olive,OUT_OF_STOCK,[Apparel],24457,31200,5.0,649,"""장점 : 100% 유기농 면 소재로 제작되어 부드럽고 아이 피부에 좋습니다.\n단점 : 로고 부분은 다림질을 할 수 없어 관리에 주의가 필요합니다.\n특성 : 구글 'G' 로고가 스크린 프린트된 유아용 티셔츠입니다."""
GGOEGAXH135728,Google Toddler Hero Tee Olive,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Toddler+Hero+Tee+Olive,OUT_OF_STOCK,[Apparel],28047,31200,4.8,594,"""장점 : 100% 유기농 면 소재로 부드럽고 편안하며 내구성이 좋음\n단점 : 일반 유아용 티셔츠에 비해 가격이 높은 편임\n특성 : 클래식한 크루넥과 반팔 디자인에 구글 로고가 새겨져 있음"""
GGOEGAYR136114,Google Youth Hero Tee Maroon,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+Hero+Tee+Maroon,OUT_OF_STOCK,[Apparel],34165,31200,4.9,241,"""장점 : 구글 브랜드에 대한 자부심을 표현할 수 있습니다.\n단점 : 청소년용으로 제작되어 성인에게는 적합하지 않습니다.\n특성 : 100% 면 소재로 제작되었으며, 전면에 구글의 상징적인 'G' 로고가 새겨져 있습니다."""
GGOEGAYR136113,Google Youth Hero Tee Maroon,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+Hero+Tee+Maroon,OUT_OF_STOCK,[Apparel],40876,31200,4.0,558,"""장점 : 부드럽고 편안한 착용감\n단점 : 청소년 사이즈만 제공\n특성 : 100% 면 소재"""
GGCOGALC157016,Google Land & Sea Women's Eco Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Land+and+Sea+Womens+Eco+Tee+LS,OUT_OF_STOCK,[Apparel],42160,32500,3.0,519,"""장점 : 100% 유기농 면 소재로 제작되어 부드럽고 친환경적입니다.\n단점 : 전면 그래픽 장식 부분은 다림질이 불가능하여 관리에 주의가 필요합니다.\n특성 : 전면에 Google Land and Sea 그래픽 디자인이 특징인 여성용 긴팔 티셔츠입니다."""
GGCOGALC157015,Google Land & Sea Women's Eco Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Land+and+Sea+Womens+Eco+Tee+LS,OUT_OF_STOCK,[Apparel],32183,32500,3.0,419,"""장점 : 100% 유기농 면으로 제작되어 친환경적이고 편안함.\n단점 : 단일 디자인으로, 특정 그래픽을 선호하지 않는 경우 선택의 폭이 좁음.\n특성 : 자연을 형상화한 독특한 그래픽 디자인이 특징이며, 긴팔 티셔츠 형태임."""
